no,timestamp,shortSQL,fullSQL
21,1693482587816," _SAME_ AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/f5285873-1344-47f1-9f40-b7db66a83405/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
22,1693532591674," _SAME_ AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' AND l.couponMasterId = '4bb8c2f8-5ef7-461d-97ea-312bd1761de5' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/d02adfff-5eff-4356-8540-870da2cd6b89/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
23,1693532806264," _SAME_ AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' AND l.couponMasterId = 'dd64917a-0420-416b-8908-5743ca434627' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/d33bf380-fa69-406b-944d-116043bce891/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
24,1693617841458," _SAME_ AND l.couponId = 'd808cb8b-e97b-4515-aa25-14320bf041d6' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponId = 'd808cb8b-e97b-4515-aa25-14320bf041d6' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/11ed931b-8ef3-4d4d-bb91-20e721537a69/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
25,1693617864966," _SAME_ AND l.couponMasterId = '03f909d7-5446-4c49-8860-9e2aa00e9cf4' AND l.couponMasterId = '03f909d7-5446-4c49-8860-9e2aa00e9cf4' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '03f909d7-5446-4c49-8860-9e2aa00e9cf4' AND l.couponMasterId = '03f909d7-5446-4c49-8860-9e2aa00e9cf4' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/3f3fd04c-1eb6-426b-bbad-32f2067ff264/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
26,1695730416724," _SAME_ AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/f4c066da-1f55-43a7-9a9f-8b2277e0a669/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
27,1696235323920," _SAME_ AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/4fab0e00-449b-4952-a6f0-4284dfcb93ad/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
28,1696235518562," _SAME_ AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/d047cea4-146c-4b28-afa6-b6b1bc68b9ae/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
29,1696237441238," _SAME_ AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' AND l.couponMasterId = '21ad38e3-7cfe-475c-9dcc-f60e0fccd183' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/33b51747-e220-41a6-bbe1-b0bd1e644948/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
30,1696237723267," _SAME_ AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/d7e8fb52-9648-41f8-abde-58a03c3ea578/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
31,1696237961130," _SAME_ AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' AND l.couponMasterId = '38a405c5-bdff-4aaa-8189-aaca9b05d1e4' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/c5f49b4f-5e42-47c4-bb48-b22b1f151b34/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
32,1696323355658," _SAME_ AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND l.couponName LIKE '%本番%' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND l.couponMasterId = '5006d7ac-57de-4ffb-a313-68a1ea20df85' AND l.couponName LIKE '%本番%' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/7d39a436-5630-463e-ab49-bd6c2d1cb15d/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
33,1698730319063," _SAME_ AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/e259cfba-90b9-44a2-9409-dcb9479e35f7/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
34,1698798874646," _SAME_ AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' AND l.couponMasterId = '3c8acca2-c979-437b-bf60-a08af860888e' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/176e62cb-d296-43d8-9c9b-c5a510e53c72/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
35,1698915653565," _SAME_ AND l.couponId = 'cd9586f9-52a5-4f97-827c-002e7c16528e' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponId = 'cd9586f9-52a5-4f97-827c-002e7c16528e' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/3c2bbfae-3679-418c-b6b9-38ac915fe5f9/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
36,1698916022675," _SAME_ AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/7924b134-3b7b-4748-8f28-3f622f92a988/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
37,1698916097155," _SAME_ AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' AND l.couponMasterId = 'cbb980b6-fb05-4010-8376-941502ef2c06' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/8363686e-522f-4e71-980d-d8ad605c8b2f/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
38,1698916329860," _SAME_ AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' AND l.couponMasterId = '0c31274e-aff1-45c5-a484-813689f9fbb9' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/3eea8fb9-4f66-473c-98fa-a43b0dedb892/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
39,1698916828025," _SAME_ AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' AND l.couponMasterId = '3155024d-3274-48df-aecd-dcfec3269553' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/6b3135e4-c4b7-4f7c-894a-85c9f8d73e17/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
40,1698917605000," _SAME_ AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' ORDER BY l.couponCode, l.couponName $$) to '_S3_PATH_' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "," unload ($$ SELECT ROW_NUMBER() OVER(ORDER BY l.couponCode, l.couponName) AS ""No"", l.couponCode AS ""クーポンコード"", l.couponName AS ""クーポン名"", l.barcode AS ""バーコード"", to_char(DATEADD(hour, 9, TIMESTAMP 'epoch' + (l.createAtMillis / 1000) * INTERVAL '1 second'), 'YYYY/MM/DD"" ""HH24:MI:SS') AS ""参照日時"", l.userAgent AS ""エージェント"" FROM coupon_logs l JOIN organization o ON l.organizationId = o.resourceId WHERE l.type = 'displayed' AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' AND l.couponMasterId = '8c29f80a-0031-40ba-9506-6dad8a8527c7' ORDER BY l.couponCode, l.couponName $$) to 's3://prd-coupon-redshift-bucket-ap-northeast-1-856562439801/2a11722a-1c38-47bf-a373-4c3219e0010e/' iam_role 'arn:aws:iam::856562439801:role/coupon-redshift-cluster-role' DELIMITER ',' ADDQUOTES HEADER PARALLEL OFF "
